        Time / s                E-Field (X; 0 0 0.374765) [1]/real
          3.6920811e-009                       34.095356
          3.6937404e-009                       37.336458
          3.6953998e-009                       40.478247
          3.6970592e-009                       43.481601
          3.6987185e-009                       46.305825
          3.7003779e-009                       48.908976
          3.7020372e-009                       51.248441
          3.7036966e-009                       53.281853
           3.705356e-009                       54.968274
          3.7070153e-009                       56.269495
          3.7086747e-009                       57.151264
          3.7103341e-009                       57.584261
          3.7119934e-009                       57.544773
          3.7136528e-009                       57.015064
          3.7153121e-009                        55.98346
          3.7169715e-009                       54.444196
          3.7186309e-009                       52.397198
          3.7202902e-009                       49.847917
          3.7219496e-009                       46.807308
           3.723609e-009                       43.291826
          3.7252683e-009                       39.323401
          3.7269277e-009                       34.929354
           3.728587e-009                       30.142168
          3.7302464e-009                        24.99906
          3.7319058e-009                       19.541315
          3.7335651e-009                       13.813519
          3.7352245e-009                       7.8628382
          3.7368839e-009                        1.738485
          3.7385432e-009                      -4.5086346
          3.7402026e-009                      -10.826074
          3.7418619e-009                      -17.159826
          3.7435213e-009                       -23.45424
          3.7451807e-009                      -29.652047
            3.74684e-009                      -35.694602
          3.7484994e-009                       -41.52238
          3.7501588e-009                      -47.075663
          3.7518181e-009                      -52.295393
          3.7534775e-009                      -57.124062
          3.7551368e-009                      -61.506589
          3.7567962e-009                      -65.391023
          3.7584556e-009                      -68.729201
          3.7601149e-009                      -71.477377
          3.7617743e-009                      -73.596921
          3.7634336e-009                      -75.055054
           3.765093e-009                      -75.825688
          3.7667524e-009                      -75.890329
          3.7684117e-009                      -75.239039
          3.7700711e-009                      -73.871211
          3.7717305e-009                      -71.795999
          3.7733898e-009                      -69.032563
          3.7750492e-009                      -65.610119
          3.7767085e-009                      -61.567823
          3.7783679e-009                      -56.954405
          3.7800273e-009                      -51.827809
          3.7816866e-009                      -46.254792
           3.783346e-009                      -40.310548
          3.7850054e-009                      -34.078067
          3.7866647e-009                      -27.647172
          3.7883241e-009                      -21.113274
          3.7899834e-009                      -14.575855
          3.7916428e-009                      -8.1366756
          3.7933022e-009                      -1.8977885
          3.7949615e-009                       4.0405335
          3.7966209e-009                       9.5818071
          3.7982803e-009                       14.635258
          3.7999396e-009                       19.117728
           3.801599e-009                        22.95559
          3.8032583e-009                       26.086721
          3.8049177e-009                       28.462458
          3.8065771e-009                       30.049507
          3.8082364e-009                       30.831555
          3.8098958e-009                       30.810419
          3.8115552e-009                       30.006555
          3.8132145e-009                       28.458881
          3.8148739e-009                       26.223968
          3.8165332e-009                       23.374628
          3.8181926e-009                       19.997987
           3.819852e-009                       16.193296
          3.8215113e-009                       12.069548
          3.8231707e-009                       7.7429398
          3.8248301e-009                       3.3341186
          3.8264894e-009                       -1.034793
          3.8281488e-009                      -5.2433429
          3.8298081e-009                      -9.1760131
          3.8314675e-009                      -12.725524
          3.8331269e-009                      -15.796003
          3.8347862e-009                      -18.305765
          3.8364456e-009                      -20.189473
           3.838105e-009                      -21.399593
          3.8397643e-009                      -21.907142
          3.8414237e-009                      -21.701783
           3.843083e-009                      -20.791378
          3.8447424e-009                      -19.201226
          3.8464018e-009                      -16.973125
          3.8480611e-009                      -14.164279
          3.8497205e-009                      -10.845938
          3.8513798e-009                      -7.1017425
          3.8530392e-009                      -3.0257583
          3.8546986e-009                       1.2797543
          3.8563579e-009                       5.7068565
          3.8580173e-009                       10.144643
          3.8596767e-009                       14.482001
           3.861336e-009                       18.610229
          3.8629954e-009                       22.425466
          3.8646547e-009                       25.830898
          3.8663141e-009                       28.738775
          3.8679735e-009                        31.07225
          3.8696328e-009                       32.767108
          3.8712922e-009                       33.773439
          3.8729516e-009                        34.05724
          3.8746109e-009                        33.60177
          3.8762703e-009                       32.408591
          3.8779296e-009                       30.498136
           3.879589e-009                       27.909719
          3.8812484e-009                       24.700881
          3.8829077e-009                       20.946126
          3.8845671e-009                       16.735196
          3.8862265e-009                       12.171044
          3.8878858e-009                       7.3674373
          3.8895452e-009                       2.4461375
          3.8912045e-009                      -2.4663104
          3.8928639e-009                      -7.2420807
          3.8945233e-009                      -11.755793
          3.8961826e-009                      -15.888432
           3.897842e-009                      -19.531309
          3.8995014e-009                      -22.589742
          3.9011607e-009                      -24.986188
          3.9028201e-009                      -26.662718
          3.9044794e-009                      -27.582758
          3.9061388e-009                      -27.732086
          3.9077982e-009                      -27.119033
          3.9094575e-009                      -25.774048
          3.9111169e-009                      -23.748656
          3.9127763e-009                      -21.113907
          3.9144356e-009                      -17.958234
           3.916095e-009                      -14.384653
          3.9177543e-009                      -10.507382
          3.9194137e-009                      -6.4479529
          3.9210731e-009                      -2.3310262
          3.9227324e-009                       1.7198948
          3.9243918e-009                       5.5865802
          3.9260512e-009                        9.159805
          3.9277105e-009                       12.342551
          3.9293699e-009                       15.052604
          3.9310292e-009                       17.224512
          3.9326886e-009                        18.81097
           3.934348e-009                       19.783729
          3.9360073e-009                       20.134064
          3.9376667e-009                       19.872687
          3.9393261e-009                       19.029024
          3.9409854e-009                       17.649847
          3.9426448e-009                        15.79737
          3.9443041e-009                       13.546888
          3.9459635e-009                       10.983952
          3.9476229e-009                       8.2012008
          3.9492822e-009                       5.2950972
          3.9509416e-009                       2.3627193
          3.9526009e-009                     -0.50130814
          3.9542603e-009                      -3.2077314
          3.9559197e-009                      -5.6753618
           3.957579e-009                      -7.8334218
          3.9592384e-009                      -9.6235362
          3.9608978e-009                      -11.001363
          3.9625571e-009                      -11.937801
          3.9642165e-009                      -12.419626
          3.9658758e-009                      -12.449492
          3.9675352e-009                      -12.045351
          3.9691946e-009                       -11.23945
          3.9708539e-009                      -10.076908
          3.9725133e-009                      -8.6138509
          3.9741727e-009                      -6.9151109
           3.975832e-009                      -5.0515993
          3.9774914e-009                      -3.0974916
          3.9791507e-009                      -1.1273315
          3.9808101e-009                      0.78680895
          3.9824695e-009                       2.5779611
          3.9841288e-009                       4.1865218
          3.9857882e-009                       5.5620582
          3.9874476e-009                       6.6646439
          3.9891069e-009                       7.4657907
          3.9907663e-009                       7.9490282
          3.9924256e-009                       8.1101487
           3.994085e-009                       7.9570609
          3.9957444e-009                       7.5091416
          3.9974037e-009                       6.7960606
          3.9990631e-009                       5.8561156
          4.0007225e-009                       4.7341757
          4.0023818e-009                       3.4793798
          4.0040412e-009                       2.1427981
          4.0057005e-009                      0.77528946
          4.0073599e-009                     -0.57428345
          4.0090193e-009                        -1.86048
          4.0106786e-009                      -3.0424654
           4.012338e-009                      -4.0850402
          4.0139974e-009                      -4.9595194
          4.0156567e-009                      -5.6444518
          4.0173161e-009                      -6.1261634
          4.0189754e-009                      -6.3990777
          4.0206348e-009                      -6.4656864
          4.0222942e-009                      -6.3360398
          4.0239535e-009                      -6.0267552
          4.0256129e-009                      -5.5597149
          4.0272723e-009                      -4.9606804
          4.0289316e-009                      -4.2580387
           4.030591e-009                      -3.4817585
          4.0322503e-009                      -2.6625582
          4.0339097e-009                      -1.8311749
          4.0355691e-009                      -1.0176232
          4.0372284e-009                     -0.25037205
          4.0388878e-009                      0.44458853
          4.0405471e-009                       1.0447203
          4.0422065e-009                       1.5318334
          4.0438659e-009                       1.8927402
          4.0455252e-009                       2.1195603
          4.0471846e-009                       2.2096932
           4.048844e-009                       2.1655688
          4.0505033e-009                       1.9942986
          4.0521627e-009                       1.7072749
           4.053822e-009                       1.3197406
          4.0554814e-009                      0.85033205
          4.0571408e-009                      0.32056189
          4.0588001e-009                     -0.24583806
          4.0604595e-009                     -0.82378166
          4.0621189e-009                       -1.387876
          4.0637782e-009                      -1.9135383
          4.0654376e-009                      -2.3780707
          4.0670969e-009                      -2.7616272
          4.0687563e-009                       -3.048026
          4.0704157e-009                      -3.2253631
           4.072075e-009                      -3.2864101
          4.0737344e-009                       -3.228831
          4.0753938e-009                      -3.0552632
          4.0770531e-009                      -2.7732619
          4.0787125e-009                      -2.3950798
          4.0803718e-009                      -1.9372501
          4.0820312e-009                       -1.419948
          4.0836906e-009                     -0.86608467
          4.0853499e-009                     -0.30014225
          4.0870093e-009                      0.25316976
          4.0886687e-009                      0.77026498
           4.090328e-009                       1.2298855
          4.0919874e-009                       1.6140819
          4.0936467e-009                       1.9089471
          4.0953061e-009                       2.1051218
          4.0969655e-009                       2.1981145
          4.0986248e-009                       2.1884882
          4.1002842e-009                       2.0819193
          4.1019436e-009                       1.8890791
          4.1036029e-009                       1.6252522
          4.1052623e-009                       1.3096465
          4.1069216e-009                      0.96437564
           4.108581e-009                      0.61313119
          4.1102404e-009                      0.27961576
          4.1118997e-009                    -0.014080942
          4.1135591e-009                     -0.24892904
          4.1152185e-009                     -0.41007622
          4.1168778e-009                     -0.48756516
          4.1185372e-009                     -0.47667365
          4.1201965e-009                     -0.37789925
          4.1218559e-009                     -0.19666537
          4.1235153e-009                     0.057131126
          4.1251746e-009                      0.36963885
           4.126834e-009                      0.72364345
          4.1284933e-009                       1.0993357
          4.1301527e-009                       1.4752921
          4.1318121e-009                       1.8296625
          4.1334714e-009                       2.1415119
          4.1351308e-009                       2.3922577
          4.1367902e-009                       2.5670883
          4.1384495e-009                        2.656159
          4.1401089e-009                       2.6553554
          4.1417682e-009                       2.5664964
          4.1434276e-009                       2.3969952
           4.145087e-009                       2.1590515
          4.1467463e-009                       1.8685271
          4.1484057e-009                       1.5436696
          4.1500651e-009                       1.2038544
          4.1517244e-009                      0.86844642
          4.1533838e-009                      0.55580444
          4.1550431e-009                      0.28242684
          4.1567025e-009                     0.062215364
          4.1583619e-009                    -0.094178015
          4.1600212e-009                     -0.17997004
          4.1616806e-009                     -0.19279101
            4.16334e-009                      -0.1350251
          4.1649993e-009                    -0.013778015
          4.1666587e-009                       0.1596083
           4.168318e-009                      0.37043892
          4.1699774e-009                        0.601824
          4.1716368e-009                      0.83597594
          4.1732961e-009                       1.0555303
          4.1749555e-009                       1.2447463
          4.1766149e-009                        1.390478
          4.1782742e-009                       1.4828502
          4.1799336e-009                       1.5156501
          4.1815929e-009                       1.4864885
          4.1832523e-009                       1.3967708
          4.1849117e-009                       1.2514849
           4.186571e-009                       1.0587783
          4.1882304e-009                      0.82933504
          4.1898898e-009                      0.57559796
          4.1915491e-009                      0.31092307
          4.1932085e-009                     0.048717588
          4.1948678e-009                     -0.19840803
          4.1965272e-009                     -0.41944045
          4.1981866e-009                      -0.6056532
          4.1998459e-009                     -0.75110343
          4.2015053e-009                     -0.85292151
          4.2031647e-009                      -0.9114101
           4.204824e-009                     -0.92997084
          4.2064834e-009                     -0.91483009
          4.2081427e-009                     -0.87454398
          4.2098021e-009                     -0.81930377
          4.2114615e-009                     -0.76010153
          4.2131208e-009                     -0.70785204
          4.2147802e-009                     -0.67251962
          4.2164396e-009                     -0.66230365
          4.2180989e-009                     -0.68294195
          4.2197583e-009                     -0.73720469
          4.2214176e-009                     -0.82462865
           4.223077e-009                     -0.94149215
          4.2247364e-009                      -1.0809904
          4.2263957e-009                      -1.2335698
          4.2280551e-009                      -1.3874448
          4.2297144e-009                      -1.5293128
          4.2313738e-009                      -1.6452041
          4.2330332e-009                      -1.7213467
          4.2346925e-009                      -1.7449411
          4.2363519e-009                      -1.7048482
          4.2380113e-009                       -1.592266
          4.2396706e-009                      -1.4014231
            4.24133e-009                      -1.1302313
          4.2429893e-009                     -0.78079605
          4.2446487e-009                     -0.35968615
          4.2463081e-009                      0.12212999
          4.2479674e-009                      0.64975861
          4.2496268e-009                       1.2052824
          4.2512862e-009                       1.7690103
          4.2529455e-009                       2.3208829
          4.2546049e-009                       2.8418097
          4.2562642e-009                       3.3147485
          4.2579236e-009                       3.7254239
           4.259583e-009                       4.0627437
          4.2612423e-009                       4.3190602
          4.2629017e-009                       4.4904398
          4.2645611e-009                       4.5769568
          4.2662204e-009                       4.5829216
          4.2678798e-009                       4.5168975
          4.2695391e-009                       4.3914102
          4.2711985e-009                       4.2222804
          4.2728579e-009                       4.0275379
          4.2745172e-009                       3.8259972
          4.2761766e-009                       3.6356949
           4.277836e-009                       3.4724716
          4.2794953e-009                        3.348909
          4.2811547e-009                       3.2737058
           4.282814e-009                       3.2514829
          4.2844734e-009                       3.2829386
          4.2861328e-009                       3.3652418
          4.2877921e-009                       3.4925292
          4.2894515e-009                       3.6564205
          4.2911109e-009                       3.8465293
          4.2927702e-009                       4.0509892
          4.2944296e-009                       4.2570589
          4.2960889e-009                       4.4518605
          4.2977483e-009                       4.6232622
          4.2994077e-009                       4.7608005
           4.301067e-009                       4.8564419
          4.3027264e-009                        4.905022
          4.3043858e-009                       4.9043342
          4.3060451e-009                       4.8549206
          4.3077045e-009                       4.7596181
          4.3093638e-009                       4.6228957
          4.3110232e-009                        4.450094
          4.3126826e-009                       4.2467295
          4.3143419e-009                       4.0179798
          4.3160013e-009                         3.76834
          4.3176606e-009                        3.501391
            4.31932e-009                       3.2196714
          4.3209794e-009                        2.924668
          4.3226387e-009                       2.6169015
          4.3242981e-009                        2.296053
          4.3259575e-009                       1.9611198
          4.3276168e-009                       1.6106666
          4.3292762e-009                       1.2432184
          4.3309355e-009                      0.85775896
          4.3325949e-009                      0.45427629
          4.3342543e-009                     0.034299175
          4.3359136e-009                      -0.3986499
           4.337573e-009                     -0.83882181
          4.3392324e-009                       -1.278361
          4.3408917e-009                      -1.7078205
          4.3425511e-009                      -2.1169603
          4.3442104e-009                      -2.4956302
          4.3458698e-009                      -2.8345728
          4.3475292e-009                       -3.126025
          4.3491885e-009                      -3.3640936
          4.3508479e-009                      -3.5449403
          4.3525073e-009                      -3.6668468
          4.3541666e-009                      -3.7302128
           4.355826e-009                      -3.7375253
          4.3574853e-009                       -3.693358
          4.3591447e-009                      -3.6044074
          4.3608041e-009                      -3.4794844
          4.3624634e-009                      -3.3292888
          4.3641228e-009                      -3.1658533
          4.3657822e-009                      -3.0017185
          4.3674415e-009                      -2.8489816
          4.3691009e-009                      -2.7183578
          4.3707602e-009                      -2.6183241
          4.3724196e-009                      -2.5544627
           4.374079e-009                      -2.5291512
          4.3757383e-009                      -2.5416615
          4.3773977e-009                      -2.5885714
          4.3790571e-009                      -2.6642997
          4.3807164e-009                      -2.7616324
          4.3823758e-009                      -2.8721812
          4.3840351e-009                      -2.9867864
          4.3856945e-009                       -3.095899
          4.3873539e-009                      -3.1899825
          4.3890132e-009                      -3.2599707
          4.3906726e-009                      -3.2977675
           4.392332e-009                       -3.296731
          4.3939913e-009                      -3.2521058
          4.3956507e-009                      -3.1613814
            4.39731e-009                      -3.0245099
          4.3989694e-009                      -2.8439086
          4.4006288e-009                      -2.6242397
          4.4022881e-009                       -2.372045
          4.4039475e-009                      -2.0953158
          4.4056069e-009                      -1.8029997
          4.4072662e-009                      -1.5044238
          4.4089256e-009                      -1.2086874
          4.4105849e-009                       -0.924144
          4.4122443e-009                     -0.65804969
          4.4139037e-009                      -0.4163575
           4.415563e-009                     -0.20362102
          4.4172224e-009                    -0.022999747
          4.4188817e-009                      0.12363547
          4.4205411e-009                      0.23555337
          4.4222005e-009                      0.31305356
          4.4238598e-009                      0.35740751
          4.4255192e-009                      0.37082014
          4.4271786e-009                      0.35635454
          4.4288379e-009                      0.31779207
          4.4304973e-009                      0.25942524
          4.4321566e-009                      0.18579262
           4.433816e-009                      0.10142101
          4.4354754e-009                     0.010642709
          4.4371347e-009                    -0.082455245
          4.4387941e-009                     -0.17397579
          4.4404535e-009                     -0.26008153
          4.4421128e-009                     -0.33681968
          4.4437722e-009                     -0.39997984
          4.4454315e-009                     -0.44505641
          4.4470909e-009                     -0.46736464
          4.4487503e-009                     -0.46226437
          4.4504096e-009                     -0.42542715
           4.452069e-009                     -0.35313653
          4.4537284e-009                      -0.2426476
          4.4553877e-009                    -0.092571659
          4.4570471e-009                     0.096831837
          4.4587064e-009                      0.32351686
          4.4603658e-009                      0.58362821
          4.4620252e-009                      0.87152761
          4.4636845e-009                        1.179866
          4.4653439e-009                       1.4997619
          4.4670033e-009                        1.821104
          4.4686626e-009                       2.1329156
           4.470322e-009                       2.4237425
          4.4719813e-009                       2.6820866
          4.4736407e-009                       2.8969242
          4.4753001e-009                       3.0582891
          4.4769594e-009                       3.1578547
          4.4786188e-009                       3.1894689
          4.4802782e-009                       3.1496023
          4.4819375e-009                       3.0376676
          4.4835969e-009                       2.8561324
          4.4852562e-009                       2.6103825
          4.4869156e-009                       2.3083514
           4.488575e-009                       1.9599656
          4.4902343e-009                       1.5764915
          4.4918937e-009                       1.1698753
          4.4935531e-009                      0.75215692
          4.4952124e-009                      0.33498656
          4.4968718e-009                    -0.070775621
          4.4985311e-009                     -0.45540963
          4.5001905e-009                     -0.81064538
          4.5018499e-009                      -1.1299143
          4.5035092e-009                      -1.4085396
          4.5051686e-009                      -1.6438372
          4.5068279e-009                      -1.8350686
          4.5084873e-009                      -1.9831972
          4.5101467e-009                      -2.0904758
           4.511806e-009                      -2.1599493
          4.5134654e-009                      -2.1949601
          4.5151248e-009                      -2.1986893
          4.5167841e-009                      -2.1737804
          4.5184435e-009                      -2.1221323
          4.5201028e-009                      -2.0449327
          4.5217622e-009                      -1.9429092
          4.5234216e-009                       -1.816681
          4.5250809e-009                      -1.6671257
          4.5267403e-009                      -1.4957128
          4.5283997e-009                      -1.3047863
           4.530059e-009                      -1.0977288
          4.5317184e-009                     -0.87895537
          4.5333777e-009                     -0.65377347
          4.5350371e-009                     -0.42819411
          4.5366965e-009                     -0.20879024
          4.5383558e-009                   -0.0026088445
          4.5400152e-009                      0.18290687
          4.5416746e-009                      0.34007069
          4.5433339e-009                      0.46126331
          4.5449933e-009                      0.53945571
          4.5466526e-009                      0.56892153
           4.548312e-009                      0.54601793
          4.5499714e-009                      0.46989469
          4.5516307e-009                      0.34299205
          4.5532901e-009                      0.17120416
          4.5549495e-009                    -0.036399125
          4.5566088e-009                      -0.2683112
          4.5582682e-009                     -0.51167206
          4.5599275e-009                     -0.75344677
          4.5615869e-009                      -0.9814552
          4.5632463e-009                      -1.1851162
          4.5649056e-009                      -1.3558547
           4.566565e-009                      -1.4872117
          4.5682244e-009                      -1.5747557
          4.5698837e-009                      -1.6159607
          4.5715431e-009                      -1.6101781
          4.5732024e-009                      -1.5587568
          4.5748618e-009                      -1.4652258
          4.5765212e-009                      -1.3354112
          4.5781805e-009                      -1.1773573
          4.5798399e-009                      -1.0009229
          4.5814993e-009                     -0.81699714
          4.5831586e-009                     -0.63641941
           4.584818e-009                     -0.46882643
          4.5864773e-009                     -0.32169467
          4.5881367e-009                      -0.1997734
          4.5897961e-009                     -0.10497064
          4.5914554e-009                     -0.03666237
          4.5931148e-009                    0.0076512353
          4.5947742e-009                     0.031514162
          4.5964335e-009                     0.038714675
          4.5980929e-009                      0.03269744
          4.5997522e-009                     0.016262828
          4.6014116e-009                   -0.0084726883
           4.603071e-009                    -0.039951212
          4.6047303e-009                    -0.076979659
          4.6063897e-009                      -0.1185529
           4.608049e-009                     -0.16375011
          4.6097084e-009                     -0.21170613
          4.6113678e-009                      -0.2616451
          4.6130271e-009                     -0.31294394
          4.6146865e-009                     -0.36518773
          4.6163459e-009                     -0.41815581
          4.6180052e-009                     -0.47171261
          4.6196646e-009                     -0.52561342
          4.6213239e-009                     -0.57928392
          4.6229833e-009                     -0.63162998
          4.6246427e-009                     -0.68090318
           4.626302e-009                      -0.7246821
          4.6279614e-009                     -0.76001556
          4.6296208e-009                     -0.78374513
          4.6312801e-009                     -0.79294146
          4.6329395e-009                     -0.78536122
          4.6345988e-009                     -0.75983451
          4.6362582e-009                     -0.71651329
          4.6379176e-009                     -0.65691753
          4.6395769e-009                     -0.58372206
          4.6412363e-009                     -0.50033554
          4.6428957e-009                     -0.41038291
           4.644555e-009                     -0.31722257
          4.6462144e-009                     -0.22359238
          4.6478737e-009                     -0.13145724
          4.6495331e-009                    -0.042092865
          4.6511925e-009                     0.043623918
          4.6528518e-009                       0.1248353
          4.6545112e-009                      0.20040538
          4.6561706e-009                      0.26879437
          4.6578299e-009                      0.32813367
          4.6594893e-009                      0.37646421
          4.6611486e-009                      0.41207344
           4.662808e-009                      0.43381117
          4.6644674e-009                      0.44126219
          4.6661267e-009                      0.43471162
          4.6677861e-009                      0.41492884
          4.6694455e-009                       0.3828829
          4.6711048e-009                      0.33946836
          4.6727642e-009                      0.28534827
          4.6744235e-009                      0.22099444
          4.6760829e-009                      0.14695351
          4.6777423e-009                     0.064256736
          4.6794016e-009                    -0.025200141
           4.681061e-009                     -0.11846721
          4.6827204e-009                     -0.21163987
          4.6843797e-009                     -0.30021791
          4.6860391e-009                     -0.37964894
          4.6876984e-009                     -0.44590262
          4.6893578e-009                     -0.49591491
          4.6910172e-009                     -0.52779302
          4.6926765e-009                     -0.54073791
          4.6943359e-009                     -0.53473003
          4.6959952e-009                     -0.51009167
          4.6976546e-009                     -0.46710996
           4.699314e-009                     -0.40588142
          4.7009733e-009                     -0.32642959
          4.7026327e-009                     -0.22897852
          4.7042921e-009                     -0.11420786
          4.7059514e-009                     0.016621141
          4.7076108e-009                      0.16170246
          4.7092701e-009                      0.31888785
          4.7109295e-009                      0.48601926
          4.7125889e-009                      0.66127496
          4.7142482e-009                      0.84335346
          4.7159076e-009                       1.0313636
           4.717567e-009                       1.2244682
          4.7192263e-009                       1.4214122
          4.7208857e-009                       1.6200921
           4.722545e-009                       1.8172978
          4.7242044e-009                       2.0087461
          4.7258638e-009                       2.1894524
          4.7275231e-009                        2.354326
          4.7291825e-009                       2.4987805
          4.7308419e-009                       2.6191404
          4.7325012e-009                       2.7127835
          4.7341606e-009                       2.7780412
          4.7358199e-009                       2.8139279
          4.7374793e-009                       2.8198269
          4.7391387e-009                        2.795295
           4.740798e-009                       2.7401275
          4.7424574e-009                       2.6546757
          4.7441168e-009                       2.5402868
          4.7457761e-009                         2.39966
          4.7474355e-009                       2.2369701
          4.7490948e-009                       2.0576672
          4.7507542e-009                       1.8679607
          4.7524136e-009                       1.6741373
          4.7540729e-009                       1.4819249
          4.7557323e-009                        1.296082
          4.7573917e-009                       1.1202632
           4.759051e-009                      0.95713491
          4.7607104e-009                       0.8086631
          4.7623697e-009                      0.67647084
          4.7640291e-009                      0.56211761
          4.7656885e-009                      0.46716658
          4.7673478e-009                      0.39303167
          4.7690072e-009                      0.34071057
          4.7706666e-009                       0.3105407
          4.7723259e-009                      0.30205409
          4.7739853e-009                      0.31396716
          4.7756446e-009                      0.34428746
           4.777304e-009                      0.39049668
          4.7789634e-009                      0.44975294
          4.7806227e-009                      0.51907213
          4.7822821e-009                       0.5954822
          4.7839414e-009                      0.67613348
          4.7856008e-009                      0.75832314
          4.7872602e-009                      0.83939912
          4.7889195e-009                      0.91660216
          4.7905789e-009                      0.98692515
          4.7922383e-009                       1.0470447
          4.7938976e-009                       1.0933368
           4.795557e-009                       1.1220015
          4.7972163e-009                       1.1293424
          4.7988757e-009                       1.1122027
          4.8005351e-009                       1.0684798
          4.8021944e-009                      0.99757532
          4.8038538e-009                      0.90066596
          4.8055132e-009                      0.78071028
          4.8071725e-009                      0.64214212
          4.8088319e-009                      0.49029675
          4.8104912e-009                      0.33072862
          4.8121506e-009                      0.16864955
            4.81381e-009                     0.008637098
          4.8154693e-009                     -0.14535067
          4.8171287e-009                     -0.28975601
          4.8187881e-009                     -0.42114784
          4.8204474e-009                     -0.53606237
          4.8221068e-009                     -0.63109452
          4.8237661e-009                     -0.70328323
          4.8254255e-009                     -0.75071257
          4.8270849e-009                     -0.77313948
          4.8287442e-009                     -0.77244874
          4.8304036e-009                     -0.75274067
           4.832063e-009                     -0.71995859
          4.8337223e-009                     -0.68111482
          4.8353817e-009                     -0.64331489
           4.837041e-009                     -0.61283236
          4.8387004e-009                     -0.59444856
          4.8403598e-009                     -0.59119251
          4.8420191e-009                     -0.60448758
          4.8436785e-009                      -0.6346034
          4.8453379e-009                     -0.68119363
          4.8469972e-009                     -0.74368231
          4.8486566e-009                     -0.82138327
          4.8503159e-009                     -0.91338431
          4.8519753e-009                       -1.018288
          4.8536347e-009                      -1.1339281
           4.855294e-009                      -1.2572189
          4.8569534e-009                      -1.3842734
          4.8586128e-009                      -1.5108136
          4.8602721e-009                      -1.6327271
          4.8619315e-009                      -1.7465392
          4.8635908e-009                      -1.8496708
          4.8652502e-009                      -1.9405121
          4.8669096e-009                      -2.0183777
          4.8685689e-009                      -2.0833837
          4.8702283e-009                      -2.1362844
          4.8718877e-009                      -2.1783079
           4.873547e-009                      -2.2110279
          4.8752064e-009                      -2.2362685
          4.8768657e-009                       -2.255988
          4.8785251e-009                       -2.272111
          4.8801845e-009                      -2.2863207
          4.8818438e-009                      -2.2998377
          4.8835032e-009                      -2.3132422
          4.8851625e-009                      -2.3264062
          4.8868219e-009                      -2.3385357
          4.8884813e-009                      -2.3482821
          4.8901406e-009                      -2.3538603
             4.8918e-009                      -2.3531775
          4.8934594e-009                      -2.3439643
          4.8951187e-009                      -2.3238853
          4.8967781e-009                      -2.2905802
          4.8984374e-009                      -2.2416843
          4.9000968e-009                      -2.1749695
          4.9017562e-009                      -2.0886526
          4.9034155e-009                      -1.9818001
          4.9050749e-009                       -1.854681
          4.9067343e-009                      -1.7089841
          4.9083936e-009                      -1.5478693
           4.910053e-009                      -1.3758079
          4.9117123e-009                      -1.1981913
          4.9133717e-009                      -1.0208061
          4.9150311e-009                     -0.84935874
          4.9166904e-009                     -0.68915314
          4.9183498e-009                     -0.54488576
          4.9200092e-009                     -0.42049088
          4.9216685e-009                     -0.31902305
          4.9233279e-009                     -0.24259131
          4.9249872e-009                     -0.19229272
          4.9266466e-009                     -0.16809452
           4.928306e-009                     -0.16871356
          4.9299653e-009                      -0.1915997
          4.9316247e-009                     -0.23305394
          4.9332841e-009                     -0.28840086
          4.9349434e-009                     -0.35218102
          4.9366028e-009                     -0.41842578
          4.9382621e-009                     -0.48107632
          4.9399215e-009                      -0.5344674
          4.9415809e-009                     -0.57370777
          4.9432402e-009                     -0.59486727
          4.9448996e-009                     -0.59498695
           4.946559e-009                     -0.57197831
          4.9482183e-009                     -0.52443935
          4.9498777e-009                     -0.45141855
           4.951537e-009                     -0.35220282
          4.9531964e-009                     -0.22622712
          4.9548558e-009                    -0.073161793
          4.9565151e-009                       0.1068377
          4.9581745e-009                      0.31278684
          4.9598339e-009                      0.54256065
          4.9614932e-009                      0.79272767
          4.9631526e-009                       1.0585764
          4.9648119e-009                       1.3343209
          4.9664713e-009                       1.6134626
          4.9681307e-009                       1.8892641
            4.96979e-009                       2.1552209
          4.9714494e-009                       2.4053577
          4.9731087e-009                       2.6342276
          4.9747681e-009                       2.8366977
          4.9764275e-009                       3.0077228
          4.9780868e-009                       3.1422745
